@relation Pioneer

@attribute TIME_SECS numeric
@attribute BATTERY_LEVEL numeric
@attribute SONAR_0 numeric
@attribute SONAR_1 numeric
@attribute SONAR_2 numeric
@attribute SONAR_3 numeric
@attribute SONAR_4 numeric
@attribute SONAR_5 numeric
@attribute SONAR_6 numeric
@attribute HEADING numeric
@attribute R_WHEEL_VEL numeric
@attribute L_WHEEL_VEL numeric
@attribute TRANS_VEL numeric
@attribute ROT_VEL numeric
@attribute R_STALL {0.0,1.0}
@attribute L_STALL {0.0,1.0}
@attribute ROBOT_STATUS {2.0,3.0}
@attribute GRIP_STATE {0.0,1.0,2.0,5.0}
@attribute GRIP_FRONT_BEAM {0.0,1.0}
@attribute GRIP_REAR_BEAM {0.0,1.0}
@attribute GRIP_BUMPER {0.0,1.0}
@attribute VIS_A_Y numeric
@attribute VIS_A_H numeric
@attribute VIS_A_DIST numeric
@attribute VIS_A_X numeric
@attribute VIS_A_W numeric
@attribute VIS_A_AREA numeric
@attribute VIS_B_AREA numeric
@attribute VIS_B_DIST numeric
@attribute VIS_B_X numeric
@attribute VIS_B_Y numeric
@attribute VIS_B_H numeric
@attribute VIS_B_W numeric
@attribute VIS_C_DIST numeric
@attribute VIS_C_X numeric
@attribute VIS_C_Y numeric
@attribute CLASS {o-3.0s-turn100-cRIGHT,o-1.0s-turn100-aLEFT,u-4.0s-turn-100,o-3.0s-turn-100,o-3.0s-turn100-aGRIPPER,u-3.0s-turn100-c.D,u-3.6s-turn-100-a.D-c.D,o-2.8s-turn100,u-3.4s-turn-100-aLEFT.V,u-4.0s-turn100,o-2.1s-turn-100-aCENTER.V,u-1.2s-turn100,u-4.2s-turn100-a.D-c.D,u-1.2s-turn-100,o-3.2s-turn-100-c.D,u-3.5s-retr-250-cAHEAD,u-2.0s-retr-100-cAHEAD,o-3.5s-move100-aAHEAD-cLEFT,u-3.5s-move100-aRIGHT-cLEFT,o-3.5s-move250-cAHEAD,u-5.0s-move100-cAHEAD.P,u-3.0s-move250-aAHEAD,u-3.5s-move250-aAHEAD.P,o-2.5s-move250-aAHEAD-cAHEAD.P,u-3.0s-move250-aAHEAD.P-cAHEAD.P,o-3.3s-move250-cAHEAD.P,o-3.5s-move100-aAHEAD,u-3.0s-retr-250-aLEFT.D,o-3.3s-move250-aAHEAD.P,u-2.4s-move250-aRIGHT.P,u-4.0s-move250-cAHEAD.P,o-3.0s-move250-aRIGHT.V-cAHEAD,u-2.0s-move250-aLEFT.V,u-3.5s-retr-100-aLEFT-cRIGHT.D,u-3.0s-move250-cAHEAD.P,o-3.0s-retr-100,u-2.0s-retr-250,u-2.1s-move100-cLEFT.P,u-3.5s-move100-aAHEAD.P,u-3.0s-retr-100-aLEFT.D-cRIGHT.D,u-2.0s-move100,u-3.5s-retr-100-aRIGHT.D,u-3.0s-move250-aAHEAD.P,o-2.9s-move250-cAHEAD.P,u-3.0s-move250-cAHEAD,u-3.0s-move250-aLEFT-cAHEAD.P,o-2.0s-move250-aAHEAD.P,u-3.5s-move250-aLEFT.V,u-3.6s-move100-aAHEAD-cAHEAD.P,o-2.5s-move250-aAHEAD-cLEFT.V,gripper-UP[DOWN]--cAHEAD,gripper-UP[DOWN]-,gripper-DOWN[UP]--aAHEAD,gripper-UP[DOWN]--aAHEAD,gripper-DOWN[UP]--cAHEAD,gripper-UP[DOWN]--aAHEAD-cAHEAD,gripper-DOWN[UP]-}

@data
556.0,12.4,1.8,5201.0,3678.0,914.0,5201.0,2714.0,2084.0,920.0,240.7,258.4,249.5,1.7,0.0,0.0,3.0,5.0,1.0,1.0,0.0,59.0,53.0,0.0,60.0,226.0,0.0,0.0,10000.0,140.0,0.0,59.0,32.0,0.0,-50.0,238.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.1,12.4,1.8,5201.0,5201.0,851.0,5201.0,2714.0,2084.0,920.0,235.6,228.0,231.8,-0.7,0.0,0.0,3.0,5.0,1.0,1.0,0.0,65.0,53.0,0.0,59.0,229.0,0.0,0.0,10000.0,140.0,0.0,59.0,32.0,0.0,-48.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.2,12.4,1.8,1825.0,5201.0,851.0,5201.0,2714.0,2032.0,904.0,238.1,240.7,239.4,0.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,68.0,54.0,0.0,59.0,228.0,0.0,0.0,10000.0,140.0,0.0,60.0,32.0,0.0,-47.0,238.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.3,12.4,1.8,1825.0,5201.0,851.0,5201.0,2663.0,2032.0,904.0,240.7,230.5,235.6,-1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,65.0,54.0,0.0,60.0,228.0,0.0,0.0,10000.0,140.0,0.0,60.0,32.0,0.0,-46.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.4,12.4,1.8,1790.0,5201.0,787.0,5201.0,2663.0,2032.0,904.0,240.7,253.3,247.0,1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,66.0,54.0,0.0,60.0,227.0,0.0,0.0,10000.0,140.0,0.0,59.0,32.0,0.0,-45.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.5,12.4,1.8,1790.0,5201.0,787.0,5201.0,2663.0,1975.0,898.0,245.7,245.7,245.7,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,63.0,55.0,0.0,60.0,228.0,0.0,0.0,10000.0,140.0,0.0,60.0,32.0,0.0,-45.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.6,12.4,1.8,1790.0,5201.0,724.0,5201.0,2582.0,1975.0,898.0,233.1,225.5,229.3,-0.7,0.0,0.0,3.0,5.0,1.0,1.0,0.0,78.0,55.0,0.0,60.0,228.0,0.0,0.0,10000.0,140.0,0.0,60.0,32.0,0.0,-45.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.7,12.4,1.4,1783.0,5201.0,724.0,5201.0,2582.0,1975.0,898.0,228.0,202.7,215.3,-2.4,0.0,0.0,3.0,5.0,1.0,1.0,0.0,77.0,55.0,0.0,58.0,231.0,0.0,0.0,10000.0,140.0,0.0,61.0,31.0,0.0,-42.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.8,12.4,1.4,1783.0,5201.0,724.0,5201.0,2526.0,1930.0,895.0,200.1,179.9,190.0,-1.9,0.0,0.0,3.0,5.0,1.0,1.0,0.0,77.0,55.0,0.0,58.0,229.0,0.0,0.0,10000.0,140.0,0.0,61.0,30.0,0.0,-39.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
556.9,12.4,1.1,1783.0,5201.0,669.0,5201.0,2526.0,1930.0,895.0,177.3,164.7,171.0,-1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,76.0,54.0,0.0,59.0,228.0,0.0,0.0,10000.0,140.0,0.0,52.0,30.0,0.0,-46.0,238.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.0,12.4,1.1,1782.0,5201.0,669.0,5201.0,2526.0,1930.0,894.0,129.2,116.5,122.9,-1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,75.0,55.0,0.0,57.0,228.0,0.0,0.0,10000.0,140.0,0.0,61.0,29.0,0.0,-38.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.1,12.4,0.7,1782.0,5201.0,669.0,5201.0,2497.0,1897.0,894.0,93.7,91.2,92.5,-0.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,75.0,54.0,0.0,57.0,228.0,0.0,0.0,10000.0,140.0,0.0,60.0,28.0,0.0,-37.0,240.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.2,12.4,0.7,1782.0,5201.0,636.0,5201.0,2497.0,1897.0,894.0,48.1,45.6,46.9,-0.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,76.0,54.0,0.0,58.0,228.0,0.0,0.0,10000.0,140.0,0.0,62.0,29.0,0.0,-40.0,239.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.3,12.4,0.7,1777.0,5201.0,636.0,5201.0,2497.0,1897.0,892.0,5.1,2.5,3.8,-0.2,0.0,0.0,2.0,5.0,1.0,1.0,0.0,76.0,53.0,0.0,58.0,228.0,0.0,0.0,10000.0,140.0,0.0,61.0,29.0,0.0,-39.0,241.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.4,12.4,0.7,1777.0,5201.0,636.0,5201.0,2479.0,1877.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,76.0,53.0,0.0,58.0,227.0,0.0,0.0,10000.0,140.0,0.0,61.0,29.0,0.0,-36.0,242.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.5,12.4,0.7,1777.0,5201.0,632.0,5201.0,2479.0,1877.0,892.0,-2.5,-2.5,-2.5,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,55.0,0.0,58.0,228.0,0.0,0.0,10000.0,140.0,0.0,56.0,29.0,0.0,-41.0,237.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.6,12.4,0.7,1777.0,5201.0,632.0,5201.0,2479.0,1882.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,76.0,55.0,0.0,57.0,227.0,0.0,0.0,10000.0,140.0,0.0,61.0,30.0,0.0,-38.0,239.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.7,12.4,0.7,1777.0,5201.0,632.0,5201.0,2473.0,1882.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,55.0,0.0,58.0,228.0,0.0,0.0,10000.0,140.0,0.0,58.0,30.0,0.0,-41.0,237.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.8,12.4,0.7,1779.0,5201.0,633.0,5201.0,2473.0,1882.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,55.0,0.0,58.0,227.0,0.0,0.0,10000.0,140.0,0.0,54.0,30.0,0.0,-43.0,237.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
557.9,12.4,0.7,1779.0,5201.0,633.0,5201.0,2473.0,1881.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,53.0,0.0,58.0,226.0,0.0,0.0,10000.0,140.0,0.0,50.0,30.0,0.0,-46.0,237.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
558.0,12.7,0.7,1779.0,5201.0,633.0,5201.0,2484.0,1881.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,56.0,0.0,58.0,228.0,0.0,0.0,10000.0,140.0,0.0,61.0,29.0,0.0,-37.0,239.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
558.1,12.7,0.7,1779.0,5201.0,633.0,5201.0,2484.0,1881.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,55.0,0.0,58.0,227.0,0.0,0.0,10000.0,140.0,0.0,52.0,30.0,0.0,-47.0,237.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
558.2,12.7,0.7,1779.0,5201.0,633.0,5201.0,2484.0,1885.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,76.0,55.0,0.0,58.0,227.0,0.0,0.0,10000.0,140.0,0.0,53.0,30.0,0.0,-44.0,237.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
558.3,12.7,0.7,1779.0,5201.0,633.0,5201.0,2484.0,1885.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,55.0,0.0,58.0,227.0,0.0,0.0,10000.0,140.0,0.0,44.0,30.0,0.0,-50.0,238.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
558.4,12.7,0.7,1777.0,5201.0,633.0,5201.0,2484.0,1885.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,75.0,55.0,0.0,58.0,228.0,0.0,0.0,10000.0,140.0,0.0,48.0,30.0,0.0,-50.0,237.0,u-3.0s-move250-aAHEAD.P-cAHEAD.P
798.9,12.3,1.4,5201.0,1908.0,836.0,822.0,3291.0,2638.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,34.0,95.0,186.5,6.0,163.0,o-3.3s-move250-cAHEAD.P
799.0,12.3,1.4,5201.0,1911.0,836.0,822.0,3291.0,2638.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,34.0,95.0,183.7,6.0,165.0,o-3.3s-move250-cAHEAD.P
799.1,12.3,1.4,5201.0,1911.0,836.0,822.0,3294.0,5201.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,33.0,96.0,183.0,6.0,165.0,o-3.3s-move250-cAHEAD.P
799.2,12.3,1.4,5201.0,1911.0,833.0,822.0,3294.0,5201.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,33.0,95.0,185.1,6.0,164.0,o-3.3s-move250-cAHEAD.P
799.3,12.3,1.4,5201.0,1911.0,833.0,822.0,3294.0,5201.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,34.0,95.0,186.5,6.0,163.0,o-3.3s-move250-cAHEAD.P
799.4,12.3,1.4,5201.0,1911.0,833.0,822.0,3295.0,2619.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,644.7,2.0,97.0,33.0,96.0,183.0,6.0,165.0,o-3.3s-move250-cAHEAD.P
799.5,12.3,1.4,5201.0,1911.0,833.0,822.0,3295.0,2619.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,34.0,96.0,181.6,6.0,166.0,o-3.3s-move250-cAHEAD.P
799.6,12.3,1.4,5201.0,1911.0,833.0,822.0,3295.0,2609.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,33.0,95.0,181.0,6.0,167.0,o-3.3s-move250-cAHEAD.P
799.7,12.3,1.4,5201.0,1911.0,833.0,822.0,3298.0,2609.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,5.0,0.0,644.7,-6.0,97.0,34.0,96.0,184.4,6.0,164.0,o-3.3s-move250-cAHEAD.P
799.8,12.6,1.4,5201.0,1904.0,833.0,822.0,3298.0,2609.0,906.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,5.0,1.0,296.7,-88.0,157.0,33.0,95.0,185.1,6.0,164.0,o-3.3s-move250-cAHEAD.P
799.9,12.6,1.4,5201.0,1904.0,833.0,822.0,3294.0,2616.0,906.0,30.4,30.4,30.4,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,33.0,97.0,179.6,6.0,167.0,o-3.3s-move250-cAHEAD.P
800.0,12.6,1.4,5201.0,1911.0,833.0,822.0,3294.0,2616.0,906.0,93.7,88.7,91.2,-0.5,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,33.0,97.0,179.6,6.0,167.0,o-3.3s-move250-cAHEAD.P
800.1,12.6,1.4,5201.0,1911.0,833.0,822.0,3271.0,2603.0,905.0,162.1,146.9,154.5,-1.5,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,34.0,81.0,181.0,7.0,174.0,o-3.3s-move250-cAHEAD.P
800.2,12.6,1.4,5201.0,1911.0,803.0,800.0,3271.0,2603.0,905.0,210.3,210.3,210.3,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,35.0,85.0,170.7,7.0,180.0,o-3.3s-move250-cAHEAD.P
800.3,12.6,1.1,3087.0,1879.0,803.0,800.0,3271.0,2603.0,900.0,281.2,281.2,281.2,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,37.0,85.0,160.2,8.0,189.0,o-3.3s-move250-cAHEAD.P
800.4,12.6,1.1,3087.0,1879.0,803.0,800.0,3215.0,2548.0,900.0,273.6,263.5,268.5,-1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,1016.1,-25.0,73.0,39.0,87.0,145.8,7.0,202.0,o-3.3s-move250-cAHEAD.P
800.5,12.6,0.7,3087.0,1795.0,730.0,734.0,3215.0,2548.0,900.0,258.4,258.4,258.4,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,42.0,79.0,0.0,6.0,211.0,o-3.3s-move250-cAHEAD.P
800.6,12.6,0.4,1651.0,1795.0,730.0,734.0,3215.0,2548.0,892.0,263.5,240.7,252.1,-2.2,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,10.0,6.0,726.8,-69.0,87.0,45.0,58.0,149.2,10.0,213.0,o-3.3s-move250-cAHEAD.P
800.7,12.4,0.0,1651.0,1795.0,730.0,663.0,3135.0,2483.0,892.0,245.7,235.6,240.7,-1.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,10000.0,140.0,0.0,8.0,4.0,188.6,-93.0,207.0,51.0,46.0,154.3,7.0,214.0,o-3.3s-move250-cAHEAD.P
800.8,12.4,0.4,1651.0,1515.0,659.0,663.0,3135.0,2483.0,892.0,225.5,240.7,233.1,1.5,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,11.0,5.0,707.8,-69.0,89.0,58.0,58.0,0.0,17.0,230.0,o-3.3s-move250-cAHEAD.P
800.9,12.4,1.1,3245.0,1515.0,659.0,663.0,3135.0,2422.0,884.0,222.9,250.8,236.9,2.7,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,458.6,101.0,120.0,65.0,36.0,0.0,19.0,238.0,o-3.3s-move250-cAHEAD.P
801.0,12.4,1.4,3245.0,1515.0,659.0,596.0,3007.0,2422.0,884.0,225.5,250.8,238.1,2.4,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,458.6,-1.0,120.0,57.0,19.0,0.0,16.0,245.0,o-3.3s-move250-cAHEAD.P
801.1,12.4,1.8,3116.0,1660.0,595.0,596.0,3007.0,2422.0,884.0,238.1,250.8,244.5,1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,56.0,17.0,0.0,17.0,243.0,o-3.3s-move250-cAHEAD.P
801.2,12.4,2.1,3116.0,1660.0,595.0,596.0,3007.0,2362.0,878.0,245.7,258.4,252.1,1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,58.0,19.0,0.0,19.0,245.0,o-3.3s-move250-cAHEAD.P
801.3,12.4,2.5,3116.0,1660.0,528.0,529.0,570.0,2362.0,878.0,238.1,258.4,248.3,1.9,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,53.0,19.0,0.0,9.0,243.0,o-3.3s-move250-cAHEAD.P
801.4,12.4,2.8,1632.0,1627.0,528.0,529.0,570.0,2362.0,878.0,243.2,250.8,247.0,0.7,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,379.8,-92.0,135.0,58.0,19.0,0.0,19.0,245.0,o-3.3s-move250-cAHEAD.P
801.5,12.4,2.8,1632.0,1627.0,528.0,529.0,488.0,2300.0,878.0,235.6,250.8,243.2,1.5,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,58.0,20.0,0.0,18.0,244.0,o-3.3s-move250-cAHEAD.P
801.6,12.4,2.5,1632.0,1627.0,462.0,462.0,488.0,2300.0,878.0,233.1,222.9,228.0,-1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,49.0,18.0,0.0,27.0,245.0,o-3.3s-move250-cAHEAD.P
801.7,12.4,2.5,1619.0,1565.0,462.0,462.0,488.0,2300.0,884.0,240.7,220.4,230.5,-1.9,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,551.0,-80.0,107.0,60.0,17.0,0.0,21.0,245.0,o-3.3s-move250-cAHEAD.P
801.8,12.4,2.5,1619.0,1565.0,462.0,462.0,428.0,2245.0,884.0,233.1,250.8,241.9,1.7,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,49.0,17.0,0.0,31.0,245.0,o-3.3s-move250-cAHEAD.P
801.9,12.4,2.5,1619.0,1516.0,403.0,399.0,428.0,2245.0,884.0,235.6,215.3,225.5,-1.9,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,56.0,20.0,0.0,27.0,245.0,o-3.3s-move250-cAHEAD.P
802.0,12.4,2.5,5201.0,1516.0,403.0,399.0,428.0,2245.0,1299.0,243.2,233.1,238.1,-1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,46.0,17.0,0.0,7.0,246.0,o-3.3s-move250-cAHEAD.P
802.1,12.4,2.5,5201.0,1516.0,403.0,335.0,361.0,2192.0,1299.0,228.0,238.1,233.1,1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,219.7,-105.0,190.0,53.0,19.0,0.0,27.0,244.0,o-3.3s-move250-cAHEAD.P
802.2,12.4,2.5,5201.0,1465.0,339.0,335.0,361.0,2192.0,1299.0,230.5,243.2,236.9,1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,45.0,12.0,141.6,26.0,244.0,o-3.3s-move250-cAHEAD.P
802.3,12.4,2.5,5201.0,1465.0,339.0,335.0,361.0,2141.0,1128.0,243.2,233.1,238.1,-1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,35.0,12.0,141.6,27.0,244.0,o-3.3s-move250-cAHEAD.P
802.4,12.4,2.5,5201.0,1465.0,339.0,270.0,293.0,2141.0,1128.0,240.7,228.0,234.3,-1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,30.0,19.0,0.0,33.0,245.0,o-3.3s-move250-cAHEAD.P
802.5,12.4,2.5,5201.0,1415.0,271.0,270.0,293.0,2141.0,1128.0,240.7,250.8,245.7,1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,4.0,0.0,677.9,86.0,94.0,23.0,4.0,149.2,21.0,240.0,o-3.3s-move250-cAHEAD.P
802.6,12.4,2.5,5201.0,1415.0,271.0,270.0,293.0,2087.0,1113.0,233.1,245.7,239.4,1.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,0.0,0.0,10000.0,140.0,0.0,o-3.3s-move250-cAHEAD.P
802.7,12.4,2.5,5201.0,1415.0,206.0,205.0,225.0,2087.0,1113.0,235.6,220.4,228.0,-1.5,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,8.0,2.0,10000.0,-104.0,12.0,0.0,0.0,10000.0,140.0,0.0,o-3.3s-move250-cAHEAD.P
802.8,12.4,2.5,5201.0,1363.0,206.0,205.0,225.0,2087.0,1113.0,235.6,235.6,235.6,0.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,4.0,0.0,149.2,66.0,242.0,10.0,3.0,10000.0,-102.0,13.0,0.0,0.0,10000.0,140.0,0.0,o-3.3s-move250-cAHEAD.P
802.9,12.4,2.1,5201.0,1363.0,206.0,205.0,196.0,2037.0,1110.0,243.2,245.7,244.5,0.2,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,10000.0,140.0,0.0,14.0,23.0,203.2,-60.0,188.0,0.0,0.0,10000.0,140.0,0.0,o-3.3s-move250-cAHEAD.P
803.0,12.4,2.8,5201.0,1363.0,271.0,203.0,196.0,2037.0,1110.0,197.6,220.4,209.0,2.2,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10000.0,140.0,0.0,43.0,92.0,170.1,88.0,177.0,0.0,0.0,10000.0,140.0,0.0,o-3.3s-move250-cAHEAD.P
803.1,12.4,2.8,1283.0,2410.0,271.0,203.0,196.0,2037.0,1099.0,116.5,144.4,130.5,2.7,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10000.0,140.0,0.0,48.0,133.0,167.0,87.0,159.0,4.0,0.0,250.7,5.0,175.0,o-3.3s-move250-cAHEAD.P
803.2,12.4,2.8,1283.0,2410.0,271.0,203.0,204.0,1970.0,1099.0,93.7,98.8,96.3,0.5,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10000.0,140.0,0.0,49.0,136.0,165.3,87.0,159.0,10.0,4.0,219.7,10.0,188.0,o-3.3s-move250-cAHEAD.P
803.3,12.4,2.5,1283.0,1984.0,198.0,210.0,204.0,1970.0,1099.0,124.1,98.8,111.5,-2.4,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10000.0,140.0,0.0,48.0,126.0,171.3,87.0,159.0,6.0,1.0,240.7,10.0,179.0,o-3.3s-move250-cAHEAD.P
803.4,12.4,2.5,1825.0,1984.0,198.0,210.0,204.0,1970.0,1108.0,83.6,83.6,83.6,0.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,10000.0,140.0,0.0,49.0,134.0,167.6,87.0,158.0,25.0,17.0,230.3,5.0,176.0,o-3.3s-move250-cAHEAD.P
